inputs=199 keys=528 outputs=67 gates=2171
iteration: 1; vars: 13747; clauses: 18318; decisions: 185470
iteration: 2762; vars: 11322803; clauses: 2842578; decisions: 8889818
iteration: 2763; vars: 11326899; clauses: 2852872; decisions: 8892827
iteration: 2764; vars: 11330995; clauses: 2863174; decisions: 8895856
iteration: 2765; vars: 11335091; clauses: 2873468; decisions: 8898906
iteration: 2766; vars: 11339187; clauses: 2883770; decisions: 8902002
iteration: 2767; vars: 11343283; clauses: 2894064; decisions: 8905086
iteration: 2768; vars: 11347379; clauses: 2904358; decisions: 8908190
iteration: 2769; vars: 11351475; clauses: 2914664; decisions: 8912091
iteration: 2770; vars: 11355571; clauses: 2924980; decisions: 8915239
iteration: 2771; vars: 11359667; clauses: 2935304; decisions: 8918384
iteration: 2772; vars: 11363763; clauses: 2945628; decisions: 8920792
iteration: 2773; vars: 11367859; clauses: 2955960; decisions: 8923094
iteration: 2774; vars: 11371955; clauses: 2966284; decisions: 8925400
iteration: 2775; vars: 11376051; clauses: 2976616; decisions: 8927714
iteration: 2776; vars: 11380147; clauses: 2986956; decisions: 8930036
iteration: 2777; vars: 11384243; clauses: 2997296; decisions: 8932364
iteration: 2778; vars: 11388339; clauses: 3007636; decisions: 8934708
iteration: 2779; vars: 11392435; clauses: 3017976; decisions: 8937061
iteration: 2780; vars: 11396531; clauses: 3028316; decisions: 8939419
iteration: 2781; vars: 11400627; clauses: 3038664; decisions: 8941794
iteration: 2782; vars: 11404723; clauses: 3049020; decisions: 8944185
iteration: 2783; vars: 11408819; clauses: 3059384; decisions: 8946575
iteration: 2784; vars: 11412915; clauses: 3069740; decisions: 8948952
iteration: 2785; vars: 11417011; clauses: 3080096; decisions: 8951323
iteration: 2786; vars: 11421107; clauses: 3090444; decisions: 8953665
iteration: 2787; vars: 11425203; clauses: 3100792; decisions: 8956004
iteration: 2788; vars: 11429299; clauses: 3111140; decisions: 8958315
iteration: 2789; vars: 11433395; clauses: 3121496; decisions: 8960576
iteration: 2790; vars: 11437491; clauses: 3131844; decisions: 8964410
iteration: 2791; vars: 11441587; clauses: 3142200; decisions: 8966525
iteration: 2792; vars: 11445683; clauses: 3152556; decisions: 8968657
iteration: 2793; vars: 11449779; clauses: 3162912; decisions: 8970805
iteration: 2794; vars: 11453875; clauses: 3173268; decisions: 8972967
iteration: 2795; vars: 11457971; clauses: 3183624; decisions: 8975153
iteration: 2796; vars: 11462067; clauses: 3193980; decisions: 8977358
iteration: 2797; vars: 11466163; clauses: 3204328; decisions: 8979575
iteration: 2798; vars: 11470259; clauses: 3214668; decisions: 8981816
iteration: 2799; vars: 11474355; clauses: 3225000; decisions: 8984072
iteration: 2800; vars: 11478451; clauses: 3235340; decisions: 8986348
iteration: 2801; vars: 11482547; clauses: 3245666; decisions: 8989835
iteration: 2802; vars: 11486643; clauses: 3255992; decisions: 8992862
iteration: 2803; vars: 11490739; clauses: 3266326; decisions: 8995872
iteration: 2804; vars: 11494835; clauses: 3276668; decisions: 8998809
iteration: 2805; vars: 11498931; clauses: 3287010; decisions: 9004933
iteration: 2806; vars: 11503027; clauses: 3297344; decisions: 9007728
iteration: 2807; vars: 11507123; clauses: 3307678; decisions: 9010568
iteration: 2808; vars: 11511219; clauses: 3318012; decisions: 9013432
iteration: 2809; vars: 11515315; clauses: 3328346; decisions: 9016315
iteration: 2810; vars: 11519411; clauses: 3338680; decisions: 9019217
iteration: 2811; vars: 11523507; clauses: 3349014; decisions: 9022142
iteration: 2812; vars: 11527603; clauses: 3359340; decisions: 9025089
iteration: 2813; vars: 11531699; clauses: 3369658; decisions: 9028057
iteration: 2814; vars: 11535795; clauses: 3379984; decisions: 9031047
iteration: 2815; vars: 11539891; clauses: 3390302; decisions: 9034066
iteration: 2816; vars: 11543987; clauses: 3400620; decisions: 9039162
iteration: 2817; vars: 11548083; clauses: 3410960; decisions: 9041994
iteration: 2818; vars: 11552179; clauses: 3421300; decisions: 9046648
iteration: 2819; vars: 11556275; clauses: 3431618; decisions: 9050677
iteration: 2820; vars: 11560371; clauses: 3441958; decisions: 9053439
iteration: 2821; vars: 11564467; clauses: 3452288; decisions: 9056221
iteration: 2822; vars: 11568563; clauses: 3462618; decisions: 9059018
iteration: 2823; vars: 11572659; clauses: 3472940; decisions: 9061818
iteration: 2824; vars: 11576755; clauses: 3483254; decisions: 9064619
iteration: 2825; vars: 11580851; clauses: 3493568; decisions: 9067432
iteration: 2826; vars: 11584947; clauses: 3503882; decisions: 9070262
iteration: 2827; vars: 11589043; clauses: 3514196; decisions: 9073104
iteration: 2828; vars: 11593139; clauses: 3524510; decisions: 9075960
iteration: 2829; vars: 11597235; clauses: 3534824; decisions: 9078832
iteration: 2830; vars: 11601331; clauses: 3545146; decisions: 9081717
iteration: 2831; vars: 11605427; clauses: 3555476; decisions: 9084616
iteration: 2832; vars: 11609523; clauses: 3565814; decisions: 9087531
iteration: 2833; vars: 11613619; clauses: 3576144; decisions: 9090898
iteration: 2834; vars: 11617715; clauses: 3586462; decisions: 9093831
iteration: 2835; vars: 11621811; clauses: 3596780; decisions: 9096784
iteration: 2836; vars: 11625907; clauses: 3607090; decisions: 9099800
iteration: 2837; vars: 11630003; clauses: 3617400; decisions: 9102758
iteration: 2838; vars: 11634099; clauses: 3627702; decisions: 9105741
iteration: 2839; vars: 11638195; clauses: 3638012; decisions: 9108736
iteration: 2840; vars: 11642291; clauses: 3648322; decisions: 9111758
iteration: 2841; vars: 11646387; clauses: 3658632; decisions: 9114808
iteration: 2842; vars: 11650483; clauses: 3668942; decisions: 9117879
iteration: 2843; vars: 11654579; clauses: 3679260; decisions: 9120973
iteration: 2844; vars: 11658675; clauses: 3689586; decisions: 9124089
iteration: 2845; vars: 11662771; clauses: 3699904; decisions: 9127226
iteration: 2846; vars: 11666867; clauses: 3710230; decisions: 9130385
iteration: 2847; vars: 11670963; clauses: 3720556; decisions: 9133563
iteration: 2848; vars: 11675059; clauses: 3730882; decisions: 9136633
iteration: 2849; vars: 11679155; clauses: 3741208; decisions: 9140379
iteration: 2850; vars: 11683251; clauses: 3751524; decisions: 9144608
iteration: 2851; vars: 11687347; clauses: 3761864; decisions: 9147606
iteration: 2852; vars: 11691443; clauses: 3772204; decisions: 9150576
iteration: 2853; vars: 11695539; clauses: 3782544; decisions: 9153527
iteration: 2854; vars: 11699635; clauses: 3792884; decisions: 9156497
iteration: 2855; vars: 11703731; clauses: 3803232; decisions: 9159441
iteration: 2856; vars: 11707827; clauses: 3813588; decisions: 9162366
iteration: 2857; vars: 11711923; clauses: 3823944; decisions: 9165315
iteration: 2858; vars: 11716019; clauses: 3834300; decisions: 9168284
iteration: 2859; vars: 11720115; clauses: 3844656; decisions: 9171277
iteration: 2860; vars: 11724211; clauses: 3855012; decisions: 9174290
iteration: 2861; vars: 11728307; clauses: 3865368; decisions: 9177325
iteration: 2862; vars: 11732403; clauses: 3875716; decisions: 9180384
iteration: 2863; vars: 11736499; clauses: 3886056; decisions: 9183464
iteration: 2864; vars: 11740595; clauses: 3896388; decisions: 9186566
iteration: 2865; vars: 11744691; clauses: 3906728; decisions: 9189703
iteration: 2866; vars: 11748787; clauses: 3917058; decisions: 9192844
iteration: 2867; vars: 11752883; clauses: 3927388; decisions: 9195548
iteration: 2868; vars: 11756979; clauses: 3937718; decisions: 9197889
iteration: 2869; vars: 11761075; clauses: 3948034; decisions: 9200984
iteration: 2870; vars: 11765171; clauses: 3958358; decisions: 9204072
iteration: 2871; vars: 11769267; clauses: 3968674; decisions: 9207962
iteration: 2872; vars: 11773363; clauses: 3978990; decisions: 9211042
iteration: 2873; vars: 11777459; clauses: 3989314; decisions: 9214117
iteration: 2874; vars: 11781555; clauses: 3999638; decisions: 9217197
iteration: 2875; vars: 11785651; clauses: 4009962; decisions: 9220286
iteration: 2876; vars: 11789747; clauses: 4020286; decisions: 9223385
iteration: 2877; vars: 11793843; clauses: 4030610; decisions: 9226494
iteration: 2878; vars: 11797939; clauses: 4040934; decisions: 9229614
iteration: 2879; vars: 11802035; clauses: 4051258; decisions: 9232744
iteration: 2880; vars: 11806131; clauses: 4061590; decisions: 9235883
iteration: 2881; vars: 11810227; clauses: 4071930; decisions: 9239061
iteration: 2882; vars: 11814323; clauses: 4082262; decisions: 9242209
iteration: 2883; vars: 11818419; clauses: 4092594; decisions: 9245322
iteration: 2884; vars: 11822515; clauses: 4102936; decisions: 9249148
iteration: 2885; vars: 11826611; clauses: 4113278; decisions: 9252957
iteration: 2886; vars: 11830707; clauses: 4123620; decisions: 9255297
iteration: 2887; vars: 11834803; clauses: 4133970; decisions: 9257639
iteration: 2888; vars: 11838899; clauses: 4144320; decisions: 9259954
iteration: 2889; vars: 11842995; clauses: 4154662; decisions: 9262253
iteration: 2890; vars: 11847091; clauses: 4165012; decisions: 9264552
iteration: 2891; vars: 11851187; clauses: 4175354; decisions: 9266856
iteration: 2892; vars: 11855283; clauses: 4185696; decisions: 9269174
iteration: 2893; vars: 11859379; clauses: 4196038; decisions: 9271499
iteration: 2894; vars: 11863475; clauses: 4206380; decisions: 9273834
iteration: 2895; vars: 11867571; clauses: 4216722; decisions: 9276178
iteration: 2896; vars: 11871667; clauses: 4227056; decisions: 9278534
iteration: 2897; vars: 11875763; clauses: 4237382; decisions: 9280900
iteration: 2898; vars: 11879859; clauses: 4247716; decisions: 9283277
iteration: 2899; vars: 11883955; clauses: 4258050; decisions: 9285577
iteration: 2900; vars: 11888051; clauses: 4268374; decisions: 9289459
iteration: 2901; vars: 11892147; clauses: 4278704; decisions: 9292443
iteration: 2902; vars: 11896243; clauses: 4289026; decisions: 9295392
iteration: 2903; vars: 11900339; clauses: 4299340; decisions: 9298326
iteration: 2904; vars: 11904435; clauses: 4309646; decisions: 9301260
iteration: 2905; vars: 11908531; clauses: 4319944; decisions: 9304206
iteration: 2906; vars: 11912627; clauses: 4330242; decisions: 9307167
iteration: 2907; vars: 11916723; clauses: 4340540; decisions: 9310138
iteration: 2908; vars: 11920819; clauses: 4350838; decisions: 9313125
iteration: 2909; vars: 11924915; clauses: 4361136; decisions: 9316124
iteration: 2910; vars: 11929011; clauses: 4371442; decisions: 9319137
iteration: 2911; vars: 11933107; clauses: 4381756; decisions: 9322166
iteration: 2912; vars: 11937203; clauses: 4392078; decisions: 9325208
iteration: 2913; vars: 11941299; clauses: 4402392; decisions: 9328281
iteration: 2914; vars: 11945395; clauses: 4412716; decisions: 9331346
iteration: 2915; vars: 11949491; clauses: 4423040; decisions: 9334417
iteration: 2916; vars: 11953587; clauses: 4433372; decisions: 9337534
iteration: 2917; vars: 11957683; clauses: 4443696; decisions: 9340487
iteration: 2918; vars: 11961779; clauses: 4454020; decisions: 9343442
iteration: 2919; vars: 11965875; clauses: 4464336; decisions: 9346418
iteration: 2920; vars: 11969971; clauses: 4474660; decisions: 9349408
iteration: 2921; vars: 11974067; clauses: 4484984; decisions: 9352372
iteration: 2922; vars: 11978163; clauses: 4495300; decisions: 9355328
iteration: 2923; vars: 11982259; clauses: 4505624; decisions: 9358290
iteration: 2924; vars: 11986355; clauses: 4515948; decisions: 9361263
iteration: 2925; vars: 11990451; clauses: 4526272; decisions: 9364252
iteration: 2926; vars: 11994547; clauses: 4536596; decisions: 9367252
iteration: 2927; vars: 11998643; clauses: 4546920; decisions: 9370266
iteration: 2928; vars: 12002739; clauses: 4557252; decisions: 9373294
iteration: 2929; vars: 12006835; clauses: 4567592; decisions: 9376337
iteration: 2930; vars: 12010931; clauses: 4577924; decisions: 9379394
iteration: 2931; vars: 12015027; clauses: 4588256; decisions: 9382465
iteration: 2932; vars: 12019123; clauses: 4598598; decisions: 9385591
iteration: 2933; vars: 12023219; clauses: 4608932; decisions: 9388124
iteration: 2934; vars: 12027315; clauses: 4619266; decisions: 9390367
iteration: 2935; vars: 12031411; clauses: 4629600; decisions: 9392620
iteration: 2936; vars: 12035507; clauses: 4639926; decisions: 9394885
iteration: 2937; vars: 12039603; clauses: 4650260; decisions: 9397164
iteration: 2938; vars: 12043699; clauses: 4660594; decisions: 9399417
iteration: 2939; vars: 12047795; clauses: 4670920; decisions: 9401662
iteration: 2940; vars: 12051891; clauses: 4681246; decisions: 9403911
iteration: 2941; vars: 12055987; clauses: 4691572; decisions: 9406171
iteration: 2942; vars: 12060083; clauses: 4701898; decisions: 9408449
iteration: 2943; vars: 12064179; clauses: 4712224; decisions: 9410738
iteration: 2944; vars: 12068275; clauses: 4722542; decisions: 9413041
iteration: 2945; vars: 12072371; clauses: 4732852; decisions: 9415358
iteration: 2946; vars: 12076467; clauses: 4743170; decisions: 9417690
iteration: 2947; vars: 12080563; clauses: 4753488; decisions: 9420056
iteration: 2948; vars: 12084659; clauses: 4763796; decisions: 9422441
iteration: 2949; vars: 12088755; clauses: 4774096; decisions: 9426018
iteration: 2950; vars: 12092851; clauses: 4784388; decisions: 9429494
iteration: 2951; vars: 12096947; clauses: 4794720; decisions: 9432259
iteration: 2952; vars: 12101043; clauses: 4805052; decisions: 9435046
iteration: 2953; vars: 12105139; clauses: 4815376; decisions: 9437853
iteration: 2954; vars: 12109235; clauses: 4825708; decisions: 9440672
iteration: 2955; vars: 12113331; clauses: 4836048; decisions: 9443481
iteration: 2956; vars: 12117427; clauses: 4846396; decisions: 9446307
iteration: 2957; vars: 12121523; clauses: 4856736; decisions: 9449152
iteration: 2958; vars: 12125619; clauses: 4867076; decisions: 9452009
iteration: 2959; vars: 12129715; clauses: 4877408; decisions: 9454891
iteration: 2960; vars: 12133811; clauses: 4887740; decisions: 9457789
iteration: 2961; vars: 12137907; clauses: 4898072; decisions: 9460701
iteration: 2962; vars: 12142003; clauses: 4908412; decisions: 9463657
iteration: 2963; vars: 12146099; clauses: 4918742; decisions: 9466612
iteration: 2964; vars: 12150195; clauses: 4929064; decisions: 9469601
iteration: 2965; vars: 12154291; clauses: 4939378; decisions: 9472571
iteration: 2966; vars: 12158387; clauses: 4949692; decisions: 9475483
iteration: 2967; vars: 12162483; clauses: 4960006; decisions: 9478584
iteration: 2968; vars: 12166579; clauses: 4970320; decisions: 9480834
iteration: 2969; vars: 12170675; clauses: 4980642; decisions: 9483073
iteration: 2970; vars: 12174771; clauses: 4990972; decisions: 9485272
iteration: 2971; vars: 12178867; clauses: 5001310; decisions: 9487431
iteration: 2972; vars: 12182963; clauses: 5011640; decisions: 9489602
iteration: 2973; vars: 12187059; clauses: 5021978; decisions: 9491788
iteration: 2974; vars: 12191155; clauses: 5032316; decisions: 9493987
iteration: 2975; vars: 12195251; clauses: 5042662; decisions: 9496201
iteration: 2976; vars: 12199347; clauses: 5053008; decisions: 9498429
iteration: 2977; vars: 12203443; clauses: 5063354; decisions: 9500669
iteration: 2978; vars: 12207539; clauses: 5073692; decisions: 9502926
iteration: 2979; vars: 12211635; clauses: 5084040; decisions: 9505197
iteration: 2980; vars: 12215731; clauses: 5094396; decisions: 9507480
iteration: 2981; vars: 12219827; clauses: 5104760; decisions: 9509794
iteration: 2982; vars: 12223923; clauses: 5115124; decisions: 9512075
iteration: 2983; vars: 12228019; clauses: 5125488; decisions: 9514309
iteration: 2984; vars: 12232115; clauses: 5135780; decisions: 9517174
iteration: 2985; vars: 12236211; clauses: 5146080; decisions: 9520050
iteration: 2986; vars: 12240307; clauses: 5156372; decisions: 9522940
iteration: 2987; vars: 12244403; clauses: 5166664; decisions: 9525850
iteration: 2988; vars: 12248499; clauses: 5176956; decisions: 9528760
iteration: 2989; vars: 12252595; clauses: 5187248; decisions: 9531674
iteration: 2990; vars: 12256691; clauses: 5197540; decisions: 9534607
iteration: 2991; vars: 12260787; clauses: 5207832; decisions: 9537566
iteration: 2992; vars: 12264883; clauses: 5218132; decisions: 9540544
iteration: 2993; vars: 12268979; clauses: 5228440; decisions: 9543544
iteration: 2994; vars: 12273075; clauses: 5238740; decisions: 9546566
iteration: 2995; vars: 12277171; clauses: 5249040; decisions: 9549619
iteration: 2996; vars: 12281267; clauses: 5259348; decisions: 9552687
